c,L,instance,realization,payoff
0.1,0,2,0,371.5890616966015
0.1,0,2,1,350.34582805942637
0.1,0,2,2,365.83710404927285
0.1,0,2,3,363.38930616538994
0.1,0,2,4,373.56585087538093
0.1,0,2,5,340.6245613444731
0.1,0,2,6,360.0116524899502
0.1,0,2,7,363.592126433492
0.1,0,2,8,349.057557509377
0.1,0,2,9,356.03437901052445
0.1,0,2,10,359.9716715763342
0.1,0,2,11,354.73121967327404
0.1,0,2,12,358.8010846670677
0.1,0,2,13,362.80022775673444
0.1,0,2,14,352.87677580644583
0.1,0,2,15,356.36339807832377
0.1,0,2,16,354.92591359824996
0.1,0,2,17,364.50226336792116
0.1,0,2,18,357.914502528013
0.1,0,2,19,356.9906351943273
0.1,0,2,20,348.8700841202137
0.1,0,2,21,356.05740344989385
0.1,0,2,22,360.2793384483455
0.1,0,2,23,363.1971164735806
0.1,0,2,24,355.6326051274268
0.1,0,2,25,361.3557117185661
0.1,0,2,26,362.0397687978954
0.1,0,2,27,365.8591576511778
0.1,0,2,28,364.2480767086758
0.1,0,2,29,357.68360264943726
0.1,2,2,0,375.32900715567905
0.1,2,2,1,353.67480772981173
0.1,2,2,2,369.43054521905697
0.1,2,2,3,368.06387244416953
0.1,2,2,4,377.1866131402203
0.1,2,2,5,344.14106016044667
0.1,2,2,6,363.0276007569554
0.1,2,2,7,367.4885342987139
0.1,2,2,8,353.4513358681641
0.1,2,2,9,359.9104429394131
0.1,2,2,10,362.90624880486735
0.1,2,2,11,359.41514383269157
0.1,2,2,12,362.08379391818437
0.1,2,2,13,367.4184251569326
0.1,2,2,14,357.76914811346285
0.1,2,2,15,359.87626369874897
0.1,2,2,16,358.7727443473383
0.1,2,2,17,368.55808723251005
0.1,2,2,18,362.2920782360583
0.1,2,2,19,360.3006115954547
0.1,2,2,20,352.9599839216671
0.1,2,2,21,360.30425520542275
0.1,2,2,22,364.6791894449367
0.1,2,2,23,366.8916032374256
0.1,2,2,24,359.6825788481955
0.1,2,2,25,364.205826538367
0.1,2,2,26,365.94239982474005
0.1,2,2,27,370.544353975356
0.1,2,2,28,367.49508632806305
0.1,2,2,29,361.3306244410612
0.1,4,2,0,375.4217540371983
0.1,4,2,1,353.76755461133104
0.1,4,2,2,369.3232921005762
0.1,4,2,3,367.95661932568873
0.1,4,2,4,377.1968442972066
0.1,4,2,5,344.2338070419659
0.1,4,2,6,363.12034763847464
0.1,4,2,7,367.58128118023313
0.1,4,2,8,353.34408274968337
0.1,4,2,9,360.00318982093233
0.1,4,2,10,362.7989956863866
0.1,4,2,11,359.30789071421077
0.1,4,2,12,362.1765407997036
0.1,4,2,13,367.3111720384518
0.1,4,2,14,357.8618949949821
0.1,4,2,15,359.7690105802682
0.1,4,2,16,358.78007313589103
0.1,4,2,17,368.65083411402935
0.1,4,2,18,362.1848251175775
0.1,4,2,19,360.19335847697397
0.1,4,2,20,352.85273080318643
0.1,4,2,21,360.3947157143889
0.1,4,2,22,364.77193632645594
0.1,4,2,23,366.98435011894486
0.1,4,2,24,359.7753257297147
0.1,4,2,25,364.0985734198862
0.1,4,2,26,365.83514670625925
0.1,4,2,27,370.63710085687524
0.1,4,2,28,367.38783320958237
0.1,4,2,29,361.40196860554715
0.1,6,2,0,375.4217540371983
0.1,6,2,1,353.76755461133104
0.1,6,2,2,369.3232921005762
0.1,6,2,3,367.95661932568873
0.1,6,2,4,377.1968442972066
0.1,6,2,5,344.2338070419659
0.1,6,2,6,363.12034763847464
0.1,6,2,7,367.58128118023313
0.1,6,2,8,353.34408274968337
0.1,6,2,9,360.00318982093233
0.1,6,2,10,362.7989956863866
0.1,6,2,11,359.30789071421077
0.1,6,2,12,362.1765407997036
0.1,6,2,13,367.3111720384518
0.1,6,2,14,357.8618949949821
0.1,6,2,15,359.7690105802682
0.1,6,2,16,358.78007313589103
0.1,6,2,17,368.65083411402935
0.1,6,2,18,362.1848251175775
0.1,6,2,19,360.19335847697397
0.1,6,2,20,352.85273080318643
0.1,6,2,21,360.3947157143889
0.1,6,2,22,364.77193632645594
0.1,6,2,23,366.98435011894486
0.1,6,2,24,359.7753257297147
0.1,6,2,25,364.0985734198862
0.1,6,2,26,365.83514670625925
0.1,6,2,27,370.63710085687524
0.1,6,2,28,367.38783320958237
0.1,6,2,29,361.40196860554715
0.1,12,2,0,375.4217540371983
0.1,12,2,1,353.76755461133104
0.1,12,2,2,369.3232921005762
0.1,12,2,3,367.95661932568873
0.1,12,2,4,377.1968442972066
0.1,12,2,5,344.2338070419659
0.1,12,2,6,363.12034763847464
0.1,12,2,7,367.58128118023313
0.1,12,2,8,353.34408274968337
0.1,12,2,9,360.00318982093233
0.1,12,2,10,362.7989956863866
0.1,12,2,11,359.30789071421077
0.1,12,2,12,362.1765407997036
0.1,12,2,13,367.3111720384518
0.1,12,2,14,357.8618949949821
0.1,12,2,15,359.7690105802682
0.1,12,2,16,358.78007313589103
0.1,12,2,17,368.65083411402935
0.1,12,2,18,362.1848251175775
0.1,12,2,19,360.19335847697397
0.1,12,2,20,352.85273080318643
0.1,12,2,21,360.3947157143889
0.1,12,2,22,364.77193632645594
0.1,12,2,23,366.98435011894486
0.1,12,2,24,359.7753257297147
0.1,12,2,25,364.0985734198862
0.1,12,2,26,365.83514670625925
0.1,12,2,27,370.63710085687524
0.1,12,2,28,367.38783320958237
0.1,12,2,29,361.40196860554715
0.2,0,2,0,485.4607437394103
0.2,0,2,1,462.3279595668909
0.2,0,2,2,478.1052617878669
0.2,0,2,3,475.4531625780785
0.2,0,2,4,486.28163416814846
0.2,0,2,5,454.16354721297165
0.2,0,2,6,467.6328638216893
0.2,0,2,7,476.67640199083496
0.2,0,2,8,461.3769202797957
0.2,0,2,9,468.73240689561544
0.2,0,2,10,470.3744418070783
0.2,0,2,11,465.0635730078797
0.2,0,2,12,469.3900737953843
0.2,0,2,13,472.43473072680564
0.2,0,2,14,461.3194955565701
0.2,0,2,15,467.1007885249343
0.2,0,2,16,466.6604695780948
0.2,0,2,17,475.23735393254697
0.2,0,2,18,468.79111267087825
0.2,0,2,19,469.6120396787784
0.2,0,2,20,458.39818187147716
0.2,0,2,21,468.561997201777
0.2,0,2,22,473.7455150366488
0.2,0,2,23,473.45740100424246
0.2,0,2,24,468.7519198261734
0.2,0,2,25,473.4800293436944
0.2,0,2,26,474.8504091162572
0.2,0,2,27,476.97722359617205
0.2,0,2,28,474.6478408212846
0.2,0,2,29,469.38449453630386
0.2,2,2,0,501.19236433217407
0.2,2,2,1,475.11444400474693
0.2,2,2,2,491.72178182189623
0.2,2,2,3,491.14633711084264
0.2,2,2,4,501.17310166995776
0.2,2,2,5,467.9475943067833
0.2,2,2,6,479.93755856721475
0.2,2,2,7,490.36389391578246
0.2,2,2,8,473.53683569483997
0.2,2,2,9,482.7747088367354
0.2,2,2,10,483.7468518760485
0.2,2,2,11,482.0341847276402
0.2,2,2,12,483.49824427580313
0.2,2,2,13,485.8990990025426
0.2,2,2,14,479.6318357985916
0.2,2,2,15,482.71868536479633
0.2,2,2,16,486.2156599386965
0.2,2,2,17,491.7699933858813
0.2,2,2,18,485.4229768707854
0.2,2,2,19,483.97504502623735
0.2,2,2,20,472.6247628588344
0.2,2,2,21,485.0855940926824
0.2,2,2,22,491.22175756329307
0.2,2,2,23,485.5514795553862
0.2,2,2,24,483.2670060306116
0.2,2,2,25,485.0864647227369
0.2,2,2,26,489.39556723386704
0.2,2,2,27,494.5391051019658
0.2,2,2,28,486.8086159861451
0.2,2,2,29,481.8584321175813
0.2,4,2,0,502.46771778416314
0.2,4,2,1,475.5724605756145
0.2,4,2,2,493.3220611990946
0.2,4,2,3,492.81802266874365
0.2,4,2,4,502.37931771217325
0.2,4,2,5,469.5365338738586
0.2,4,2,6,481.1942738137585
0.2,4,2,7,492.0676150764175
0.2,4,2,8,476.0896305773982
0.2,4,2,9,483.32826582570976
0.2,4,2,10,483.5597954677763
0.2,4,2,11,483.22848747589114
0.2,4,2,12,484.00385461278063
0.2,4,2,13,486.5471335268961
0.2,4,2,14,480.23683995564875
0.2,4,2,15,483.173669064474
0.2,4,2,16,487.58411489075297
0.2,4,2,17,492.84702029999846
0.2,4,2,18,485.5195956301525
0.2,4,2,19,485.2380378522987
0.2,4,2,20,473.39354132161566
0.2,4,2,21,486.6271403067011
0.2,4,2,22,491.533758112329
0.2,4,2,23,486.2661274601247
0.2,4,2,24,484.3497945578206
0.2,4,2,25,485.7378383262683
0.2,4,2,26,492.526606335476
0.2,4,2,27,495.89972830116915
0.2,4,2,28,488.5859601683177
0.2,4,2,29,482.8902916985562
0.2,6,2,0,503.5290639262561
0.2,6,2,1,477.02627514253766
0.2,6,2,2,494.37717709034143
0.2,6,2,3,493.8731385599905
0.2,6,2,4,503.83443360342005
0.2,6,2,5,470.29861036700026
0.2,6,2,6,482.6493897050053
0.2,6,2,7,493.021011893763
0.2,6,2,8,476.344746468645
0.2,6,2,9,484.5040473567209
0.2,6,2,10,485.01491135902313
0.2,6,2,11,484.68360336713795
0.2,6,2,12,484.9225994296153
0.2,6,2,13,487.7104683994967
0.2,6,2,14,480.8919558468956
0.2,6,2,15,484.2287849557208
0.2,6,2,16,488.594346137176
0.2,6,2,17,493.5021361912453
0.2,6,2,18,486.5747115213993
0.2,6,2,19,486.29315374354553
0.2,6,2,20,474.18601662841513
0.2,6,2,21,487.295580568338
0.2,6,2,22,492.5888740035758
0.2,6,2,23,487.32124335137155
0.2,6,2,24,485.00491044906744
0.2,6,2,25,486.7929542175151
0.2,6,2,26,492.78172222672276
0.2,6,2,27,496.554844192416
0.2,6,2,28,488.9765335879781
0.2,6,2,29,484.00197164715746
0.2,12,2,0,503.7631308453425
0.2,12,2,1,477.260342061624
0.2,12,2,2,494.2112440094278
0.2,12,2,3,493.70720547907683
0.2,12,2,4,503.6685005225064
0.2,12,2,5,470.1326772860866
0.2,12,2,6,482.4834566240917
0.2,12,2,7,493.2550788128493
0.2,12,2,8,476.17881338773134
0.2,12,2,9,484.33811427580724
0.2,12,2,10,485.24897827810946
0.2,12,2,11,484.9176702862243
0.2,12,2,12,485.1566663487016
0.2,12,2,13,487.64499705941967
0.2,12,2,14,480.72602276598195
0.2,12,2,15,484.18300004499736
0.2,12,2,16,488.82841305626243
0.2,12,2,17,493.73620311033164
0.2,12,2,18,486.80877844048564
0.2,12,2,19,486.52722066263186
0.2,12,2,20,474.0200835475015
0.2,12,2,21,487.12964748742434
0.2,12,2,22,492.82294092266216
0.2,12,2,23,487.5553102704579
0.2,12,2,24,485.23897736815377
0.2,12,2,25,486.8026321127926
0.2,12,2,26,492.8807054314458
0.2,12,2,27,496.524657569125
0.2,12,2,28,488.81060050706446
0.2,12,2,29,484.2360385662438
0.3,0,2,0,606.3425229418739
0.3,0,2,1,581.389976850359
0.3,0,2,2,598.464479783793
0.3,0,2,3,594.6863880527384
0.3,0,2,4,607.9620812965079
0.3,0,2,5,576.098179372235
0.3,0,2,6,585.2619511346295
0.3,0,2,7,599.2656837839497
0.3,0,2,8,580.8841826889384
0.3,0,2,9,588.9002520447604
0.3,0,2,10,588.0067765626553
0.3,0,2,11,583.7071662199482
0.3,0,2,12,589.0241180321754
0.3,0,2,13,589.6001960168251
0.3,0,2,14,581.7569501701789
0.3,0,2,15,587.1275981649227
0.3,0,2,16,587.7805835241026
0.3,0,2,17,594.1961379707465
0.3,0,2,18,587.4857657304776
0.3,0,2,19,588.8739239247245
0.3,0,2,20,576.7854863172377
0.3,0,2,21,590.3984401305465
0.3,0,2,22,595.8105528896282
0.3,0,2,23,592.5520491787421
0.3,0,2,24,590.1017721951991
0.3,0,2,25,593.1569459636037
0.3,0,2,26,595.668498814078
0.3,0,2,27,596.7362828358873
0.3,0,2,28,592.0234260013632
0.3,0,2,29,588.8731155340873
0.3,2,2,0,638.840062941511
0.3,2,2,1,607.7936772259768
0.3,2,2,2,627.4184528023656
0.3,2,2,3,627.6182587030407
0.3,2,2,4,639.2556374485038
0.3,2,2,5,602.213888953225
0.3,2,2,6,610.1653597994832
0.3,2,2,7,627.5272618001462
0.3,2,2,8,611.0305911814714
0.3,2,2,9,616.1346952553915
0.3,2,2,10,616.0050096193424
0.3,2,2,11,615.4014454634012
0.3,2,2,12,618.7613929828594
0.3,2,2,13,619.8708235755798
0.3,2,2,14,617.8404225815079
0.3,2,2,15,620.7506056763046
0.3,2,2,16,624.9474956305985
0.3,2,2,17,629.156277745533
0.3,2,2,18,617.4381647398584
0.3,2,2,19,616.0976268996912
0.3,2,2,20,607.6607467610264
0.3,2,2,21,620.2566405142916
0.3,2,2,22,625.06045203998
0.3,2,2,23,621.50627946026
0.3,2,2,24,619.9416441699573
0.3,2,2,25,618.2663163304192
0.3,2,2,26,627.1059744006934
0.3,2,2,27,628.4605146682692
0.3,2,2,28,619.2667565566167
0.3,2,2,29,615.5319145261817
0.3,4,2,0,645.6552152146434
0.3,4,2,1,616.7050541176393
0.3,4,2,2,633.7305222419321
0.3,4,2,3,633.4204342324023
0.3,4,2,4,648.3479244441231
0.3,4,2,5,607.4408757879235
0.3,4,2,6,617.8899087954635
0.3,4,2,7,632.6082583823409
0.3,4,2,8,618.8672423834527
0.3,4,2,9,623.4685061624066
0.3,4,2,10,621.5833726317751
0.3,4,2,11,623.9061170352152
0.3,4,2,12,624.8910517896819
0.3,4,2,13,626.9491143508465
0.3,4,2,14,625.3510017878953
0.3,4,2,15,626.6806780508916
0.3,4,2,16,629.0786183035599
0.3,4,2,17,636.4645361428882
0.3,4,2,18,626.6055028330211
0.3,4,2,19,624.4830497927856
0.3,4,2,20,614.8932965814431
0.3,4,2,21,629.0436429488002
0.3,4,2,22,634.8282412467727
0.3,4,2,23,628.8529764260682
0.3,4,2,24,625.2587770333598
0.3,4,2,25,623.6989271214677
0.3,4,2,26,635.3035092473016
0.3,4,2,27,636.4024032729019
0.3,4,2,28,625.9583364999262
0.3,4,2,29,620.949306297648
0.3,6,2,0,647.1652876662727
0.3,6,2,1,617.6754471622224
0.3,6,2,2,635.8613247554733
0.3,6,2,3,636.4738524116576
0.3,6,2,4,651.1035226127515
0.3,6,2,5,609.4892381318618
0.3,6,2,6,621.3577190332276
0.3,6,2,7,635.1923868258073
0.3,6,2,8,620.8389607801412
0.3,6,2,9,624.171329040588
0.3,6,2,10,623.0359346696049
0.3,6,2,11,625.0972223049096
0.3,6,2,12,625.6219559528608
0.3,6,2,13,627.6628799400644
0.3,6,2,14,626.2159450172746
0.3,6,2,15,625.2772978337886
0.3,6,2,16,628.4392252630041
0.3,6,2,17,637.7359821152891
0.3,6,2,18,629.7843056200409
0.3,6,2,19,625.6583714440677
0.3,6,2,20,615.6854729354204
0.3,6,2,21,632.6447305877496
0.3,6,2,22,637.670136146465
0.3,6,2,23,630.0611063604875
0.3,6,2,24,627.3784767283307
0.3,6,2,25,624.6371684534072
0.3,6,2,26,637.6721973039662
0.3,6,2,27,638.6881425771999
0.3,6,2,28,626.6547218928123
0.3,6,2,29,625.2303980590555
0.3,12,2,0,651.7028636311613
0.3,12,2,1,620.7736151894114
0.3,12,2,2,638.3570355373865
0.3,12,2,3,640.938672964423
0.3,12,2,4,654.6925929879509
0.3,12,2,5,612.8374862115904
0.3,12,2,6,623.4874158307354
0.3,12,2,7,639.1536203180285
0.3,12,2,8,622.428543891618
0.3,12,2,9,627.5817642139929
0.3,12,2,10,627.6860177722359
0.3,12,2,11,629.5487197584815
0.3,12,2,12,628.8070795484246
0.3,12,2,13,631.0346862740265
0.3,12,2,14,627.7557188146933
0.3,12,2,15,628.6813904120397
0.3,12,2,16,630.9995087277227
0.3,12,2,17,642.4019399956599
0.3,12,2,18,632.8632641463273
0.3,12,2,19,628.1963635922136
0.3,12,2,20,619.0472294732901
0.3,12,2,21,635.2723129033676
0.3,12,2,22,640.3011947219698
0.3,12,2,23,632.3104579292735
0.3,12,2,24,632.161510979802
0.3,12,2,25,626.1232569663727
0.3,12,2,26,641.0647352857707
0.3,12,2,27,641.4320738659828
0.3,12,2,28,627.5822447343257
0.3,12,2,29,628.5259930990878
0.4,0,2,0,732.8043673210725
0.4,0,2,1,705.7371429213816
0.4,0,2,2,724.104064968695
0.4,0,2,3,720.565722410235
0.4,0,2,4,734.9066083635983
0.4,0,2,5,702.7190173108078
0.4,0,2,6,709.757008852152
0.4,0,2,7,726.6454754332722
0.4,0,2,8,706.8001288227191
0.4,0,2,9,713.8694946464716
0.4,0,2,10,711.4748850782582
0.4,0,2,11,707.6402652607712
0.4,0,2,12,713.8381553927815
0.4,0,2,13,715.8098024484706
0.4,0,2,14,708.2775076236107
0.4,0,2,15,711.5896097238227
0.4,0,2,16,714.8488734438668
0.4,0,2,17,720.1691539025
0.4,0,2,18,714.1500010128898
0.4,0,2,19,715.0241522938367
0.4,0,2,20,701.6972114160706
0.4,0,2,21,716.7069723731196
0.4,0,2,22,723.2003275451787
0.4,0,2,23,718.2024530560632
0.4,0,2,24,714.8451891134009
0.4,0,2,25,717.7670221184524
0.4,0,2,26,722.0499042828844
0.4,0,2,27,722.1669359538444
0.4,0,2,28,715.4431625686411
0.4,0,2,29,714.5772262922038
0.4,2,2,0,764.8946413386432
0.4,2,2,1,729.0739534930129
0.4,2,2,2,752.7030889359766
0.4,2,2,3,751.2426228799628
0.4,2,2,4,761.9448713057674
0.4,2,2,5,724.128941376985
0.4,2,2,6,731.2463238909988
0.4,2,2,7,752.1098448914129
0.4,2,2,8,738.764436604311
0.4,2,2,9,740.9013528968956
0.4,2,2,10,735.4532418082492
0.4,2,2,11,739.5429309584317
0.4,2,2,12,743.1765792419613
0.4,2,2,13,740.7295346786248
0.4,2,2,14,741.2104655337032
0.4,2,2,15,742.0944614619004
0.4,2,2,16,743.3098062399517
0.4,2,2,17,754.1475266569657
0.4,2,2,18,744.6329079901368
0.4,2,2,19,739.829258485697
0.4,2,2,20,730.892837301931
0.4,2,2,21,748.2813882690534
0.4,2,2,22,752.8329096755867
0.4,2,2,23,747.7381919006633
0.4,2,2,24,741.6136212479757
0.4,2,2,25,741.4627335945678
0.4,2,2,26,749.5385225838919
0.4,2,2,27,751.572312001359
0.4,2,2,28,741.2449795109912
0.4,2,2,29,741.8927379300792
0.4,4,2,0,785.6718837469268
0.4,4,2,1,749.2126986694406
0.4,4,2,2,773.4343051444803
0.4,4,2,3,773.4753330929315
0.4,4,2,4,787.6230983065499
0.4,4,2,5,746.4049058204889
0.4,4,2,6,751.7623477698395
0.4,4,2,7,775.2942839232594
0.4,4,2,8,757.6004331208192
0.4,4,2,9,761.3354011308737
0.4,4,2,10,758.5636049005288
0.4,4,2,11,760.4593143066008
0.4,4,2,12,766.0485661726652
0.4,4,2,13,762.7751600240235
0.4,4,2,14,761.4978101510255
0.4,4,2,15,763.3372612965584
0.4,4,2,16,760.671419258775
0.4,4,2,17,774.9388176860485
0.4,4,2,18,766.835754774552
0.4,4,2,19,756.2303473893398
0.4,4,2,20,758.6501197198963
0.4,4,2,21,773.3956523816798
0.4,4,2,22,776.6960657776676
0.4,4,2,23,772.5947177939324
0.4,4,2,24,765.2905775910533
0.4,4,2,25,758.7298179585287
0.4,4,2,26,771.91402855578
0.4,4,2,27,775.4378813624005
0.4,4,2,28,763.307964860478
0.4,4,2,29,760.1307401253155
0.4,6,2,0,795.5229827332053
0.4,6,2,1,763.4513829642231
0.4,6,2,2,785.2137263266407
0.4,6,2,3,784.8991326431214
0.4,6,2,4,796.6773093287138
0.4,6,2,5,756.9014711803243
0.4,6,2,6,762.2180073834822
0.4,6,2,7,785.3769662142868
0.4,6,2,8,766.6165672956237
0.4,6,2,9,773.5683255814214
0.4,6,2,10,768.8224230602325
0.4,6,2,11,773.1854059733847
0.4,6,2,12,777.7246456596506
0.4,6,2,13,771.2449972777825
0.4,6,2,14,768.8298134161334
0.4,6,2,15,769.5696728820119
0.4,6,2,16,770.3635242720886
0.4,6,2,17,779.5476312797707
0.4,6,2,18,777.5997007760517
0.4,6,2,19,768.009148298836
0.4,6,2,20,762.1046963430182
0.4,6,2,21,784.6029995029976
0.4,6,2,22,780.9461171523133
0.4,6,2,23,782.5420905044475
0.4,6,2,24,771.1865332893552
0.4,6,2,25,770.0968196923969
0.4,6,2,26,785.9108403361131
0.4,6,2,27,784.4057976267732
0.4,6,2,28,777.6293902779673
0.4,6,2,29,768.7324613041322
0.4,12,2,0,822.2593255035946
0.4,12,2,1,796.160396459298
0.4,12,2,2,822.6382136287368
0.4,12,2,3,816.7344288705094
0.4,12,2,4,839.770568652976
0.4,12,2,5,779.515757045606
0.4,12,2,6,804.1782177550506
0.4,12,2,7,824.6514983613968
0.4,12,2,8,796.981922215163
0.4,12,2,9,804.3431777751496
0.4,12,2,10,811.2748848303787
0.4,12,2,11,809.7502458077895
0.4,12,2,12,795.8801628089002
0.4,12,2,13,805.7399099751965
0.4,12,2,14,800.9433877787874
0.4,12,2,15,798.0698916989425
0.4,12,2,16,807.4576289206598
0.4,12,2,17,827.4865959750525
0.4,12,2,18,802.7140407945161
0.4,12,2,19,793.0187110841455
0.4,12,2,20,793.4085569175552
0.4,12,2,21,812.053679106114
0.4,12,2,22,809.316199940472
0.4,12,2,23,811.6993371314692
0.4,12,2,24,798.1408162657772
0.4,12,2,25,806.5150436071528
0.4,12,2,26,820.9278844383141
0.4,12,2,27,809.6837919815737
0.4,12,2,28,811.958147804141
0.4,12,2,29,800.654793105278
0.5,0,2,0,859.6149716276173
0.5,0,2,1,832.3093246726056
0.5,0,2,2,849.9092513896669
0.5,0,2,3,848.0609717178879
0.5,0,2,4,862.9392345456876
0.5,0,2,5,829.6716892058471
0.5,0,2,6,835.3266398767706
0.5,0,2,7,855.3360658902664
0.5,0,2,8,834.5626685351392
0.5,0,2,9,840.5307995946295
0.5,0,2,10,837.4949413250723
0.5,0,2,11,833.3389908864008
0.5,0,2,12,840.6025100314936
0.5,0,2,13,842.9248686146983
0.5,0,2,14,836.1854672805636
0.5,0,2,15,838.6830646695114
0.5,0,2,16,843.0787498820613
0.5,0,2,17,847.3698723603017
0.5,0,2,18,841.7586865653069
0.5,0,2,19,842.1730953134477
0.5,0,2,20,828.8698021308578
0.5,0,2,21,843.6600576651676
0.5,0,2,22,849.6935523543754
0.5,0,2,23,844.6214593293165
0.5,0,2,24,840.3453198700985
0.5,0,2,25,843.4912840503569
0.5,0,2,26,848.8946984502616
0.5,0,2,27,849.800934450013
0.5,0,2,28,841.2942505686673
0.5,0,2,29,841.2617764349015
0.5,2,2,0,906.1903315378308
0.5,2,2,1,872.4735594114683
0.5,2,2,2,896.9759328270792
0.5,2,2,3,894.613842650728
0.5,2,2,4,908.1757641999156
0.5,2,2,5,868.4928744037244
0.5,2,2,6,875.0116197875196
0.5,2,2,7,894.9314792344126
0.5,2,2,8,878.8053293888865
0.5,2,2,9,884.2318315715028
0.5,2,2,10,876.5089158195542
0.5,2,2,11,881.1595215190598
0.5,2,2,12,882.9585074655201
0.5,2,2,13,881.2405173751177
0.5,2,2,14,883.1716258658566
0.5,2,2,15,883.7606227307461
0.5,2,2,16,883.8107791054227
0.5,2,2,17,893.1956544210017
0.5,2,2,18,892.0733177699435
0.5,2,2,19,881.5932105729028
0.5,2,2,20,873.7156828053052
0.5,2,2,21,892.1971781662709
0.5,2,2,22,896.5086298260387
0.5,2,2,23,889.9799915357214
0.5,2,2,24,880.3744856780013
0.5,2,2,25,883.2077784145031
0.5,2,2,26,892.1411973933959
0.5,2,2,27,897.7506636607761
0.5,2,2,28,881.4066671897062
0.5,2,2,29,882.0964918027189
0.5,4,2,0,896.4346100630928
0.5,4,2,1,864.687972634307
0.5,4,2,2,886.617355713285
0.5,4,2,3,889.7370885311686
0.5,4,2,4,901.5269136877132
0.5,4,2,5,863.9782844460758
0.5,4,2,6,869.408696913079
0.5,4,2,7,894.4388818062048
0.5,4,2,8,870.4191852869744
0.5,4,2,9,879.2196007673742
0.5,4,2,10,875.5668907547099
0.5,4,2,11,875.0039551690288
0.5,4,2,12,880.1809342410636
0.5,4,2,13,880.2194930554972
0.5,4,2,14,874.276706169431
0.5,4,2,15,874.3755678022128
0.5,4,2,16,873.3246682381132
0.5,4,2,17,888.1470768924705
0.5,4,2,18,884.4282193232673
0.5,4,2,19,868.1991757072301
0.5,4,2,20,872.3197769958485
0.5,4,2,21,888.951413168347
0.5,4,2,22,891.702177964595
0.5,4,2,23,890.4526378139703
0.5,4,2,24,877.0303557102607
0.5,4,2,25,874.23939595401
0.5,4,2,26,887.1908274285261
0.5,4,2,27,886.6457787225993
0.5,4,2,28,874.1496998464631
0.5,4,2,29,873.2868466383491
0.5,6,2,0,920.5211201711294
0.5,6,2,1,891.3259850120181
0.5,6,2,2,912.9055095903473
0.5,6,2,3,909.288914038961
0.5,6,2,4,924.089067001136
0.5,6,2,5,883.326347697465
0.5,6,2,6,898.001019773446
0.5,6,2,7,916.5941694789655
0.5,6,2,8,893.8664974141818
0.5,6,2,9,902.0694091517826
0.5,6,2,10,898.6170509639876
0.5,6,2,11,907.3667271101606
0.5,6,2,12,903.1366640387058
0.5,6,2,13,898.4698589151217
0.5,6,2,14,890.9142354733656
0.5,6,2,15,897.2773875041922
0.5,6,2,16,900.0673761061906
0.5,6,2,17,906.9154575762143
0.5,6,2,18,905.6597014067337
0.5,6,2,19,892.6448311984342
0.5,6,2,20,885.1663217922903
0.5,6,2,21,916.7268968320218
0.5,6,2,22,908.0696266063165
0.5,6,2,23,910.4789626029836
0.5,6,2,24,898.2669943663321
0.5,6,2,25,900.3835923759715
0.5,6,2,26,910.5890916723196
0.5,6,2,27,909.7142173147098
0.5,6,2,28,904.9801732139701
0.5,6,2,29,894.9036460671534
0.5,12,2,0,1022.2593255035952
0.5,12,2,1,996.1603964592987
0.5,12,2,2,1022.6382136287374
0.5,12,2,3,1016.7344288705099
0.5,12,2,4,1039.7705686529766
0.5,12,2,5,979.5157570456066
0.5,12,2,6,1004.1782177550512
0.5,12,2,7,1024.6514983613974
0.5,12,2,8,996.9819222151635
0.5,12,2,9,1004.3431777751501
0.5,12,2,10,1011.2748848303793
0.5,12,2,11,1009.7502458077901
0.5,12,2,12,995.8801628089008
0.5,12,2,13,1005.5893683733111
0.5,12,2,14,1000.943387778788
0.5,12,2,15,998.069891698943
0.5,12,2,16,1007.4576289206603
0.5,12,2,17,1027.486595975053
0.5,12,2,18,1002.7140407945167
0.5,12,2,19,993.018711084146
0.5,12,2,20,993.4085569175558
0.5,12,2,21,1012.0536791061146
0.5,12,2,22,1009.3161999404725
0.5,12,2,23,1011.6993371314697
0.5,12,2,24,998.1408162657777
0.5,12,2,25,1006.5150436071534
0.5,12,2,26,1020.9278844383147
0.5,12,2,27,1009.6837919815742
0.5,12,2,28,1011.9581478041415
0.5,12,2,29,1000.6547931052786
